,Retweets,Favorites,Followers,ScreenName,Text
2126,29,1,2339,HRafhumcar,"#ReporteCOVID19
#coronavirus
#CuidateDeLaCovid19
#COVID
Baje su Riesgo de #COVID19 combininando Estas
5⃣ Precauciones:
1⃣ Use Tapaboca 😷
2⃣ Lave sus Manos👐
3⃣ Guarde Distancia 📏
4⃣ Tosa/Estornude en su  Codo
5⃣ Abra Ventanas lo Maximo  Possible  
https://t.co/98U9t40ZOB"
4291,2,22,2333,wonderkrisp,"Keep masking, keep social distancing, don’t go hang out at your buddy’s place.

And stay away from people who are not doing these things. https://t.co/bgPGLMs23V"
1543,23,72,2332,sunflowerrdes,"so.. y’all don’t want to be vaccinated and are saying you”ll just stay home if being vaccinated is required to go into places... but you’re the same people who don’t social distance, don’t wear masks and be in those places anyway..... make it make sense"
4944,35,384,2331,naosouarutinha,"Londres zerou mortes por Covid, o que serase que fizeram? 

Seguiram a ciência: isolamento e vacinação sérios."
2837,8,51,2330,TataZambranos,"¡Qué felicidad! 🎉

Mi tía tuvo la fortuna de ser vacunada contra el Covid-19 en uno de los 4 mengacentros que ha dispuesto la @AlcaldiaDeCali ✅

Invito a todos los adultos mayores de 70 años a hacer de esta Semana Santa un tributo a la vida💉🙋🏻‍♀️

#CaliSeVacunaPorLaVida

💙❤️💚 https://t.co/O2uvkw8fXc"
195,6,18,2327,hour_womans,Can we get rid of Priti Patel and have @kate_elizabeth as Home Secretary please? 🙏🏿 Upcoming episode ‘The Gay Will Stay!’ is out soon... https://t.co/B7PodeWqTB
1921,23,48,2324,CarolineLessar8,"Ce monsieur, Prix Nobel :
Dit: « Interdire l'ivermectine contre la Covid c'est comme s'opposer à la pénicilline au moment de sa découverte »
Retweeter par @LobservateurLi1 

@BanGsansBooM @Radio_Quebec @FilsDe_Pangolin @VlfMichael https://t.co/5L8q6C1yHx"
8785,1,1,2323,1049myFM,Risk of COVID-19 variants could move Renfrew County and District from Yellow-Protect to Orange-Restrict https://t.co/7UXG3EN1wr https://t.co/UAzAWm9bYS
9294,8,62,2321,lennnaaa36,In a pandemic....in a damn pandemic https://t.co/hEGqkgvcFN
7841,7,6,2315,lgc_com,#Caniacs looking for a #CovidVaccine appointment? There are slots open at Garner Family Pharmacy for Friday 4/2 &amp; a bunch on Saturday 4/3 👇🏾👇🏾 https://t.co/WYynLTmon3
738,3,0,2314,sidetomario,"Me cojo a Daniel, me caso con Mau y mato a Screamau

PAISAV EN MTVMIAW 2021 https://t.co/0GnuWKfjEn"
9234,1,2,2314,StephenBus,State outlines medical conditions for priority access to COVID vaccine; clinics planned for high school students https://t.co/uThw2HaPuO
5127,5,0,2312,Telearagua,"#Infórmate📢| El Presidente @NicolasMaduro aprobó intercambio de Petróleo por vacunas contra el #Covid-19.

#CuídateDeLaCovid19 https://t.co/oont5PRAEL"
1930,2,3,2312,ruthellaowens,"The Week: Moderna and Pfizer vaccines 'highly effective' at preventing infections in CDC study.
https://t.co/ewW7N5VMpz

via @GoogleNews"
9034,16,0,2312,Telearagua,"#Infórmate📢| Al igual que otras enfermedades respiratorias el #COVID-19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre. Puede ser más grave para algunas personas y puede provocar dificultad respiratoria.  

#CuídateDeLaCovid19 https://t.co/QqStHbvYkJ"
6781,5,21,2311,NashlaBaez,"Hay que cuidarse la salud mental, las series gringas están poniendo este tema sobre el tapete, la COVID, el encierro, la situación en Venezuela, todo afecta, busca ayuda. Cuídate"
1042,1,1,2307,SoldeTulancingo,"#Infórmate📍Por semáforo naranja de Covid-19 se mantendrá abiertas las puertas al turismo, con responsabilidad, seriedad y restricciones en aforo al 30% en #PueblosMágicos 

Mira aquí lo que dijo Eduardo Baños, Secretario de Turismo al respecto↘️ 

https://t.co/fNMCEItNsl"
3523,32,74,2304,DoghouseCorgian,This is actual cyberpunk. https://t.co/LWoloTEU5f
8872,45,121,2300,tightstootight,"You're looking at my soft, naked curves. I know what you're thinking &amp; you're right; you *should* treat me to getting my nails done after lockdown. https://t.co/8cKKZSGp3g"
3148,69,332,2299,LeilaniRGraham,"No, it can cost:

- Time off work
- Potential racial/gender/ability discrimination
- Paying for transportation
- Exposure for high-risk persons
- Childcare/eldercare costs
- Fuel (some driving 4+ hrs to a site)
- etc.

Just say it's offered for free and let's stop there. https://t.co/04KpoKIgFX"
1744,111,270,2296,nielsbirbaumer,https://t.co/rGf8xnTWKd
2677,12,23,2290,latstetter,New Studies Show Dire State Of Nursing Homes Even Before The Pandemic https://t.co/tOVVGy5af0
6100,2,2,2289,genderqueerwolf,"@ACP_SarahA There are dozens of anti-trans laws being pushed through this legislative session. In more than half the states. 
If you live in one of those states, reach out to your legislators and express support for trans folks. 

https://t.co/XV4YSoHahC"
4138,3,42,2286,cbsladavelopez,"LA county covid numbers continue to dwindle, but it’s far from over.   And, just how good are The Dodgers?   More on facebook later!   #covid #dodgers #losangeles https://t.co/eo7VfWByEa"
6046,107,625,2286,MikeMoranMBE,"We may be moving out of lockdown and that is positive news, but the extent of the cancer crisis is becoming clearer all the time.

It has not received nearly enough attention and I fear that is unlikely to improve. We all need to keep ringing the alarm bells."
2522,54,357,2284,BigMikeDaTerror,Lets see who has more courage: @LPNational or R Ron DeSantis https://t.co/J2D8iL8IEl
4977,1,3,2284,jmkait,@NYGovCuomo You have done a great job with Covid and protecting people. There are many of us who haven’t forgotten your relentless leadership. Keep strong Govenor!!!!
4879,21,37,2283,TailspinPaluch,"LILLEY: Trudeau government failed Canada in COVID response, says audit.

https://t.co/zuvsOrybHO"
5741,7,17,2282,DrSergioRalon,Solo Astra Zeneca no ha tenido intención de lucro al producir la vacuna.  Un ejemplo que deberían de seguir las demás empresas https://t.co/0yaF0YLZTp
7958,42,60,2281,luisch_1975,"Hasta hace unos meses la prensa""libre e independiente""callaba sobre la gravedad de los contagios x covid en el país y todo x tapar la ineptitud de moreno,y hoy q está x terminar el gobierno ahora sí va en aumento los contagios y muertes x el virus, son tan culpables como moreno."
10024,2,5,2281,MarlinEstrella2,"Tendrás el privilegio de que te responda. Señor Rojas, cuando vi la publicación de las muy queridas @Mariealissima y @Massielalvaref solicitando una tv para que unas niñas terminaran sus clases, no dude en aportar, la madre tiene bajos ingresos y el esposo murió de COVID-19 #1 https://t.co/oJwHrIDP0g"
5191,24,171,2275,tentemari17,そこまで恐ろしいウイルスなのに、駅前で気軽に検査できる不思議。 https://t.co/Fcn8gnVUD2
9698,1,0,2274,Maritzasen,Clavito y su chela: Robert Muñoz recibe vacuna contra la COVID-19 en EE.UU. https://t.co/Hmbj4jqO2f vía @larepublica_pe
4672,66,351,2273,MarieneGuioto,"Vou contar um SEGREDO que a imprensa brasileira insiste em ocultar:
O PREFEITO DE ARARAQUARA, que ZEROU MORTES por covid devido lockdown é do PT...
ESPALHEM!!!!"
6005,10,20,2273,monicaluciavaca,"#AlivioAhora Ante la inminente ola de #COVID19 que estamos viviendo, los contagios se han disparado, los muertos han aumentado. La reactivación económica es u a utopía con este Gobierno Indolente.
La gente necesita ayuda para aliviar la deuda con la Banca."
877,1,3,2272,mutualser_,"Continuamos llegando a las casas de nuestros afiliados, para inmunizarlos contra el COVID-19.

¡Juntos acabaremos con el virus! Recuerda que la vacuna, es la forma más eficaz y segura de hacerlo.

#mutualsereps #mutualpensandoenti #atenciónsintantavuelta #covid19 https://t.co/KrKTSzRSK8"
5158,10,4,2272,psharmaaz,"Sushant's cook Neeraj said that the locksmith arrived in 5-10mins to Sushant's house - during COVID Lockdown? 

#CompleteJustice4SSR 

https://t.co/DXccpZtenF"
4233,12,58,2271,SANDRADICONO,"Hoy falleció x covid el papá de Adrián Mozzone, el conductor de LOCOS X EL FÚTBOL
Y muchos dirán ""ahh pero ya era mayor""
si Yyyyyy??
Era un tipo jovial, lleno de energía y d vida 
A ver si entienden q esto mata
O tienen q perder un ser querido para q se den cuenta??
Qepd Elbio 🙏 https://t.co/s1P3BEUsJ8"
113,14,43,2271,megedison,"Michigan kids who want to row a boat, by themselves, outside are now required to have weekly COVID testing, and wear a mask, in a boat, by themselves, outside. I'm still waiting on the science, @gretchenwhitmer"
698,4252,14082,2270,AnnaVeeeMD,"To everyone questioning the validity of this story, I want you all to know that it's true. 

I was the doctor in South Superhighway Medical Center that night. We couldn't admit him in the ICU bc we are currently understaffed. https://t.co/dCfAgdcU90"
2847,71,174,2268,NarativTv,LIVE HERE ON TUESDAY: Narativ's special report on the origins of coronavirus.  Brand new details you have not heard before.  @ZevShalev @CaslerNoel @NinaBurleigh and much more. https://t.co/qeD8Uj2Ysn
7632,1,1,2265,atiliopetrocell,"Los Médicos también tienen activada la Enfermedad Dimensional, enfermedad que no conocen, porque no la han estudiado, ni la han investigado, porque la Ortodoxia y el Dogma Médico lo impiden. https://t.co/iGSjAr2Sqd"
4232,2,2,2264,BZep,"Dear Lord, would people just STOP with the FEAR PORN..

We are NOT ""all gonna die!""

STOP IT. https://t.co/0Y9piVJplW"
2490,1,3,2263,Murphs51,"Washington state monitoring 23 people for Ebola virus https://t.co/LhGM2EE6Ft via @nypost 

Covid...? This makes covid look like the common cold then!!!😱😨"
7920,7,83,2261,sprayzaab,"ถึงจะจบแบบไม่สวย แต่ก็ยังมีรูปดีๆกับเขาหลายรูปอยู่นะเว้ยยยยย 

#burirammarathon2021 
#ไม่ได้ซ้อมอย่าหาทำ
#ฮาล์ฟแรกหลังCovid https://t.co/SKLubf8nLF"
531,15,36,2259,thesandrashamas,Deep. Respect Dr. Michael Warren. Everyone of these words needs to be screamed into the premier’s ear. https://t.co/R8rxwsRQPw
3463,2,6,2258,aledmedwards,"""We should not hope for miracles.""  Ontario should follow BC’s lead and “circuit break” for 2-3 weeks to let the vaccination catch up.  Now!

https://t.co/QKI4W1lIur"
9054,11,0,2257,Tesoreria_Ven,"#EsNoticia | Con el objetivo de seguir combatiendo el Covid-19, Venezuela recibe un nuevo lote de 50.000 vacunas Sputnik V,  provenientes de Moscú- Rusia, a fin de seguir inmunizando al pueblo venezolano.

#CuídateDeLaCovid19 https://t.co/iit0vARBNI"
1666,9,19,2257,hugotalks1,"Hypnotize / Lockdown News Roundup / Hugo Talks #lockdown
https://t.co/z1OhatgCNS"
6174,87,137,2253,salome8326,"🇵🇰パキスタン：大統領、首相、国防大臣が567💉節酒したにも拘らず相次いで陽性に🤣💦

どういうこと⁉️打ったから陽性になったのでは⁉️
節酒して陽性になるのなら『💉パスポート』発行の意味ってなんですか⁉️

いい加減にしろよ、莫迦莫迦しい(# ﾟДﾟ)💢💣
https://t.co/qm4YU80h5P"
7859,123,317,2252,NatalieSuB,"@JoBlake8 He refused- no lockdown, no masks,no purposely decimating the economy https://t.co/7P1bRy95b4"
3162,2,6,2244,Andre07132000,Bawas Kupit...este Covid!😂 https://t.co/jGMjt8OLBB
4885,6,2,2244,PernaLeo,"Buen día.

La variante del coronavirus que se propaga por el mundo es un 58% más letal, según un equipo británico.

La versión del virus detectada en el Reino Unido y ya presente en un centenar de países es hasta un 90% más contagiosa.

https://t.co/mcVipTMoCZ"
1573,104,30,2243,letmebereborn,"Nikakvo istraživanje, prosto me interesuje,
Da li ste preležali Covid?
Ako nije teško, rt."
7724,651,109,2242,Titomara4,"Vicepdta Seguridad Ciudadana y la Paz, ➡️.@gestionperfecta 
señaló que los rituales católicos que se realizan en la Semana Santa se harán de manera virtual, con el objetivo de evitar  la COVID-19😷
#29Mar 🇻🇪
#CuídateDeLaCovid19
@Titomara4 
@BetzyCuestaVe 
@MIJP_Vzla https://t.co/DsXMIMvWtq"
2887,232,4256,2240,FrieselRobert,"Good morning everyone, Im off to do my part to stop covid, volunteering at the immunization clinic"
760,2,10,2238,prairietara,This guy ALMOST got on the ballot and had a good chance of winning.  He passed the @SaskParty vetting process.  Don't wonder why Saskatchewan has the worse COVID19 variant outbreak in Canada. #skpoli #yxe #COVID19SK https://t.co/1maRnCZy1C
2179,18,294,2237,lynnslagle42,"Good morning Twitter! Mommy has done my peets. Mommy and human siblings are on vacation this week. No plans, but to stay home. I might help Mommy cook breakfast, or nap. I haven't decided  #cerebellarhypoplasia #chlove #wobblykitty #chkitty #being3issohard #lazydaywithfamily https://t.co/A0ap3yPb3F"
4038,2,8,2236,sequinpants,"@henryrodgersdc ""Fauci spent US money on the Wuhan lab in China and we know how that worked out""

Trump pulled the pandemic team out of China and ignored alarming warnings of a pandemic risk in doing so and we ALL know how that worked out."
1029,3013,10616,2231,PN_1984,"I no longer trust: the media, US gov’t, CDC, WHO, US medical system, most doctors (some good ones still exist), courts &amp; judges, elections, Dept of Health, Dept of Edu, FDA, vaccines &amp; the Pope. Before 2020, I also believed most people were fairly intelligent. I was wrong."
6190,27,57,2231,PN_1984,Once gov’t takes freedom away we almost never get that freedom back. Mask supporters: you good with wearing these masks for life? I wonder in a few years when people get tired of this will they turn on the mask supporters like the mask wearers have been doing to the unmasked? https://t.co/B0UcS81A2e
7695,12,70,2229,sheepchase,February... 😅 https://t.co/7wUBWIJriD
3778,2,21,2227,musashinvest,"CONCLUSÃO

Retomada na atividade; alguns recordes históricos; explosão para as dolarizadas. Ainda assim, alguns preços p trás

#SGPS3 #VLID3 #GFSA3 #AALR3 precisam ao menos dobrar p retomar preços de jan20, préCOVID19. Tbm estão &lt;Valor Patrimonial (+ #PFRM3 #DMVF3)

Aguardemos 😁"
1724,19,47,2226,hooliganspn,"Juliette furou a quarentena pra ir em diversas festinhas e mesmo com covid não deixou de sair 

Rodolffo fez shows lotados, encheu um avião de gente e fez uma festa do “covid”, onde só entrava quem tinha sintomas

Mas pra vocês a Sarah é a única sem noção 

#ForaRodolffo #BBB21"
1461,300,141,2222,NotATory2,"Westminster poll:
Which of the parties below would you vote if there was a general election tomorrow?

Please retweet to expand the audience, the more votes, the more it shows.

(28-30 March, 2021)
#FreeNorthNow #Hartlepool #BorisAffair #UK #ToryCriminals #Covid19 #BrexitReality"
7546,1,2,2220,A4_Hen,I don’t have allergies so now that it’s allergy season ima think everybody got covid 😅
9934,10,38,2215,UNHInsider,"Idle since its March 5 opener with a bye week and 2 postponements for COVID-19 reasons, @UNH_Football is due to resume at URI on Saturday at 1.  Rams won overtime road games at Top 25 teams Villanova and Albany before falling to undefeated Delaware on Saturday. @UNHCatClub https://t.co/eNmqrKx5T4"
